,sensor_id,latency
451,humidity,0.342887
452,pressure,1.051299
453,temperature,0.250769
454,humidity,1.080236
455,pressure,0.073372
456,temperature,1.106169
457,humidity,0.102032
458,pressure,1.12604
459,temperature,0.126034
460,humidity,1.154898
461,pressure,0.148169
462,temperature,1.182013
463,humidity,0.174991
464,pressure,1.199339
465,temperature,0.20153
466,humidity,1.228531
467,pressure,0.221638
468,temperature,1.05042
469,humidity,0.046333
470,pressure,1.069395
471,temperature,0.071841
472,humidity,1.10824
473,pressure,0.101225
474,temperature,1.126801
475,humidity,0.122589
476,pressure,1.041957
477,temperature,0.044271
478,humidity,1.172497
479,pressure,0.165369
480,temperature,1.197553
481,humidity,0.19444
482,pressure,1.230088
483,temperature,0.231466
484,humidity,1.037336
485,pressure,0.029664
486,temperature,1.06626
487,humidity,0.06158
488,pressure,1.075972
489,temperature,0.079613
490,humidity,1.102213
491,pressure,0.094529
492,temperature,1.125913
493,humidity,0.121695
494,pressure,1.142235
495,temperature,0.142416
496,humidity,1.166727
497,pressure,0.150748
498,temperature,1.184723
499,humidity,0.176231
500,pressure,1.200758
501,temperature,0.202201
502,humidity,1.22447
503,pressure,0.216624
504,temperature,1.044542
505,humidity,0.040255
506,pressure,1.166548
507,temperature,0.196771
508,humidity,1.298459
509,pressure,0.341983
510,temperature,1.324282
511,humidity,0.516269
512,pressure,1.140878
513,temperature,0.145396
514,humidity,1.168211
515,pressure,0.161583
516,temperature,1.167566
517,humidity,0.16309
518,pressure,1.212387
519,temperature,0.213337
520,humidity,1.032314
521,pressure,0.022557
522,temperature,1.055008
523,humidity,0.048127
524,pressure,1.073063
525,temperature,0.079648
526,humidity,1.102165
527,pressure,0.09478
528,temperature,1.128345
529,humidity,0.122924
530,pressure,1.146857
531,temperature,0.150168
532,humidity,1.175431
533,pressure,0.168477
534,temperature,1.201668
535,humidity,0.198037
536,pressure,1.221259
537,temperature,0.222212
538,humidity,1.046093
539,pressure,0.039334
540,temperature,1.071811
541,humidity,0.067336
542,pressure,1.091993
543,temperature,0.091973
544,humidity,1.134611
545,pressure,0.125911
546,temperature,1.145613
547,humidity,0.14101
548,pressure,1.165671
