,sensor_id,latency
713,temperature,0.158067
714,pressure,0.001805
715,humidity,0.047874
716,temperature,0.002639
717,pressure,0.096667
718,humidity,0.031889
719,temperature,0.193037
720,pressure,0.025483
721,humidity,-0.000162
722,temperature,0.005171
723,pressure,0.002232
724,humidity,0.100734
725,temperature,0.023967
726,pressure,0.046659
727,humidity,0.016625
728,temperature,0.040716
729,pressure,0.064511
730,humidity,0.039149
731,temperature,0.059135
732,pressure,0.002812
733,humidity,0.050624
734,temperature,0.075796
735,pressure,0.099105
736,humidity,0.070273
737,temperature,0.096703
738,pressure,0.001276
739,humidity,0.191305
740,temperature,0.010248
741,pressure,0.033899
742,humidity,0.107105
743,temperature,0.028242
744,pressure,0.052396
745,humidity,0.125853
746,temperature,0.04767
747,pressure,0.068945
748,humidity,0.041632
749,temperature,0.168242
750,pressure,0.002203
751,humidity,0.002223
752,temperature,0.084485
753,pressure,0.004279
754,humidity,0.078085
755,temperature,0.205216
756,pressure,0.031492
757,humidity,0.09632
758,temperature,0.002315
759,pressure,0.041823
760,humidity,0.011593
761,temperature,0.035946
762,pressure,0.059861
763,humidity,0.029529
764,temperature,0.054916
765,pressure,0.179594
766,humidity,0.098318
767,temperature,0.277689
768,pressure,0.136431
769,humidity,0.169423
770,temperature,0.298122
771,pressure,0.122787
772,humidity,0.185997
773,temperature,0.108004
774,pressure,0.002677
775,humidity,0.20476
776,temperature,0.023323
777,pressure,0.046173
778,humidity,0.018354
779,temperature,0.143474
780,pressure,0.00015
781,humidity,0.036877
782,temperature,0.161514
783,pressure,-0.000308
784,humidity,0.054898
785,temperature,0.17919
786,pressure,0.005708
787,humidity,0.074461
788,temperature,0.197468
789,pressure,0.022093
790,humidity,0.002892
791,temperature,0.21573
792,pressure,0.041131
793,humidity,0.006367
794,temperature,0.027644
795,pressure,0.052069
796,humidity,0.025851
797,temperature,0.04674
798,pressure,0.051026
799,humidity,0.043083
800,temperature,0.064894
801,pressure,0.003527
802,humidity,0.061119
803,temperature,0.081516
804,pressure,0.106224
805,humidity,0.07902
806,temperature,0.100531
807,pressure,0.001401
808,humidity,0.199797
809,temperature,0.015908
810,pressure,0.039092
811,humidity,0.003974
812,temperature,0.136091
813,pressure,0.000618
814,humidity,0.033563
815,temperature,0.1532
816,pressure,0.002397
817,humidity,0.049329
818,temperature,0.058089
819,pressure,0.09194
820,humidity,0.068231
821,temperature,0.086553
822,pressure,0.001974
823,humidity,0.088315
824,temperature,0.209593
825,pressure,0.035966
826,humidity,0.003914
827,temperature,0.019081
828,pressure,0.042494
829,humidity,0.020889
830,temperature,0.038061
831,pressure,0.064001
832,humidity,0.038102
833,temperature,0.055528
834,pressure,0.077902
835,humidity,0.053676
836,temperature,0.073066
837,pressure,0.097431
838,humidity,0.073531
839,temperature,0.088954
840,pressure,0.001756
841,humidity,0.193948
842,temperature,0.106958
843,pressure,0.002457
844,humidity,0.212184
845,temperature,0.023558
846,pressure,0.041458
847,humidity,0.002096
848,temperature,0.145188
849,pressure,0.002598
850,humidity,0.045554
851,temperature,0.163336
852,pressure,0.003171
853,humidity,0.000498
854,temperature,0.078117
855,pressure,0.101624
856,humidity,0.081996
857,temperature,0.198859
858,pressure,0.02558
859,humidity,0.000735
860,temperature,0.011499
861,pressure,0.036808
862,humidity,0.015368
863,temperature,0.13165
864,pressure,8e-06
865,humidity,0.034044
866,temperature,0.047226
867,pressure,0.080856
868,humidity,0.052022
869,temperature,0.065143
870,pressure,0.089018
871,humidity,0.070719
872,temperature,0.083389
873,pressure,0.004469
874,humidity,0.004716
875,temperature,0.102056
876,pressure,0.000857
877,humidity,0.209601
878,temperature,0.01754
879,pressure,0.040444
880,humidity,0.022486
881,temperature,0.137249
882,pressure,0.000415
883,humidity,0.040422
884,temperature,0.157202
885,pressure,0.002477
886,humidity,0.002672
887,temperature,0.071417
888,pressure,0.096088
889,humidity,0.07774
890,temperature,0.002766
891,pressure,0.002885
892,humidity,0.001614
893,temperature,0.209954
894,pressure,0.036494
895,humidity,0.01128
896,temperature,0.02168
897,pressure,0.049875
898,humidity,0.029562
899,temperature,0.039535
900,pressure,0.064436
901,humidity,0.047799
902,temperature,0.057877
903,pressure,0.000467
904,humidity,0.066224
905,temperature,0.076863
906,pressure,0.002785
907,humidity,0.084825
908,temperature,0.09734
909,pressure,0.002757
910,humidity,0.20482
911,temperature,0.011372
912,pressure,0.032876
913,humidity,0.0201
914,temperature,0.133127
915,pressure,0.000484
916,humidity,0.036886
917,temperature,0.14878
918,pressure,0.001896
919,humidity,0.056382
920,temperature,0.168697
921,pressure,0.026906
922,humidity,0.074046
923,temperature,0.183123
924,pressure,0.009868
925,humidity,0.330138
926,temperature,0.09823
927,pressure,0.000638
928,humidity,0.111383
929,temperature,0.015345
930,pressure,0.038647
931,humidity,0.129318
932,temperature,0.035595
933,pressure,0.056284
934,humidity,0.046152
935,temperature,0.002864
936,pressure,0.000797
937,humidity,0.006706
938,temperature,0.071133
939,pressure,0.091207
940,humidity,0.083011
941,temperature,0.08744
942,pressure,0.002817
943,humidity,0.101198
944,temperature,0.107518
945,pressure,0.127684
946,humidity,0.099446
947,temperature,0.122961
948,pressure,0.147729
949,humidity,0.137542
950,temperature,0.146174
951,pressure,0.164466
952,humidity,0.052511
953,temperature,0.158012
954,pressure,0.001181
955,humidity,0.071065
956,temperature,0.178849
957,pressure,0.003116
958,humidity,0.088676
959,temperature,0.193538
960,pressure,0.019819
961,humidity,0.106466
962,temperature,0.212737
963,pressure,0.038586
964,humidity,0.021647
965,temperature,0.026061
966,pressure,0.04766
967,humidity,0.039378
968,temperature,0.046433
969,pressure,0.065661
970,humidity,0.058625
971,temperature,0.062908
972,pressure,0.084199
973,humidity,0.077088
974,temperature,0.084864
975,pressure,0.104007
976,humidity,0.09549
977,temperature,0.002902
978,pressure,0.121116
979,humidity,0.012321
980,temperature,0.01471
981,pressure,0.036272
982,humidity,0.02996
983,temperature,0.004467
984,pressure,0.003013
985,humidity,0.003243
986,temperature,0.049942
987,pressure,0.071669
988,humidity,0.065754
989,temperature,0.168665
990,pressure,0.008182
991,humidity,0.084304
992,temperature,0.189106
993,pressure,0.015823
994,humidity,0.102535
995,temperature,0.003668
996,pressure,0.003515
997,humidity,0.019486
998,temperature,0.021342
999,pressure,0.043497
1000,humidity,0.038651
1001,temperature,0.038094
1002,pressure,0.062924
1003,humidity,0.057034
1004,temperature,0.057761
1005,pressure,0.07984
1006,humidity,0.075313
1007,temperature,0.073821
1008,pressure,0.097022
1009,humidity,0.093415
1010,temperature,0.091818
1011,pressure,0.002836
1012,humidity,0.060051
1013,temperature,0.109367
1014,pressure,0.003328
1015,humidity,0.027994
1016,temperature,0.024555
1017,pressure,0.047758
1018,humidity,0.046172
1019,temperature,0.145233
1020,pressure,0.002505
1021,humidity,0.064316
1022,temperature,0.16331
1023,pressure,0.003529
1024,humidity,0.286759
1025,temperature,0.077159
1026,pressure,0.100923
1027,humidity,0.100132
1028,temperature,0.198976
1029,pressure,0.025965
1030,humidity,0.015929
1031,temperature,0.215715
1032,pressure,0.040547
1033,humidity,0.033184
1034,temperature,0.031127
1035,pressure,0.05125
1036,humidity,0.052128
1037,temperature,0.004163
1038,pressure,0.07136
1039,humidity,0.070065
1040,temperature,0.064912
1041,pressure,0.088857
1042,humidity,0.08866
1043,temperature,0.083553
1044,pressure,0.004399
1045,humidity,0.106858
1046,temperature,0.103256
1047,pressure,0.002648
1048,humidity,0.022796
1049,temperature,0.119331
1050,pressure,0.003022
1051,humidity,0.041188
1052,temperature,0.137329
1053,pressure,0.00246
1054,humidity,0.060095
1055,temperature,0.052773
1056,pressure,0.076827
1057,humidity,0.000243
1058,temperature,0.002495
1059,pressure,0.002136
1060,humidity,0.096537
1061,temperature,0.002798
1062,pressure,0.112926
1063,humidity,0.012886
1064,temperature,0.211312
1065,pressure,0.037402
1066,humidity,0.031093
1067,temperature,0.000793
1068,pressure,0.003404
1069,humidity,0.001029
1070,temperature,0.000508
1071,pressure,0.00087
1072,humidity,0.002739
1073,temperature,0.061024
1074,pressure,0.00674
1075,humidity,0.001909
1076,temperature,0.0029
1077,pressure,0.000645
1078,humidity,0.005202
1079,temperature,0.093106
1080,pressure,0.002527
1081,humidity,0.007214
1082,temperature,0.112224
1083,pressure,0.003019
1084,humidity,0.039076
1085,temperature,0.026531
1086,pressure,0.050472
1087,humidity,0.057078
1088,temperature,0.044851
1089,pressure,0.068832
1090,humidity,0.000956
1091,temperature,0.063453
1092,pressure,0.001158
1093,humidity,0.093328
1094,temperature,0.183748
1095,pressure,0.009111
1096,humidity,0.111616
1097,temperature,0.20219
1098,pressure,0.027561
1099,humidity,0.027308
1100,temperature,0.015338
1101,pressure,0.038179
1102,humidity,0.04583
1103,temperature,0.032324
1104,pressure,0.055982
1105,humidity,0.064046
1106,temperature,0.2995
1107,pressure,0.125844
1108,humidity,0.27414
1109,temperature,0.070692
1110,pressure,0.092814
1111,humidity,0.100187
1112,temperature,0.087774
1113,pressure,0.282488
1114,humidity,0.002944
1115,temperature,0.270253
1116,pressure,0.096669
1117,humidity,0.342017
1118,temperature,0.022113
1119,pressure,0.046087
1120,humidity,0.093033
1121,temperature,0.039858
1122,pressure,0.577553
1123,humidity,0.286326
1124,temperature,0.672902
1125,pressure,0.499934
1126,humidity,0.237218
1127,temperature,0.057159
1128,pressure,0.099435
1129,humidity,0.090702
1130,temperature,0.197228
1131,pressure,0.024167
1132,humidity,0.022718
1133,temperature,0.214509
1134,pressure,0.041568
1135,humidity,0.041672
1136,temperature,0.027315
1137,pressure,0.003139
1138,humidity,0.059725
1139,temperature,0.043927
1140,pressure,0.067359
1141,humidity,0.078165
1142,temperature,0.061821
1143,pressure,0.085639
1144,humidity,0.097106
1145,temperature,0.082697
1146,pressure,0.103215
1147,humidity,0.013148
1148,temperature,0.099262
1149,pressure,0.001001
1150,humidity,0.031387
1151,temperature,0.003279
1152,pressure,0.037766
1153,humidity,0.049899
1154,temperature,0.134929
1155,pressure,0.000847
1156,humidity,0.067824
1157,temperature,0.051191
1158,pressure,0.074161
1159,humidity,0.002985
1160,temperature,0.172251
1161,pressure,0.000714
1162,humidity,0.104539
1163,temperature,0.000322
1164,pressure,0.007564
1165,humidity,0.003034
1166,temperature,0.207647
1167,pressure,0.032707
1168,humidity,0.037764
1169,temperature,0.021018
1170,pressure,0.044013
1171,humidity,0.056981
1172,temperature,0.039219
1173,pressure,0.002703
1174,humidity,0.003347
1175,temperature,0.057514
1176,pressure,0.081015
1177,humidity,0.09385
1178,temperature,0.075971
1179,pressure,0.099865
1180,humidity,0.112482
1181,temperature,0.094147
1182,pressure,0.001842
1183,humidity,0.028283
1184,temperature,0.11158
1185,pressure,0.00269
1186,humidity,0.045154
1187,temperature,0.232722
1188,pressure,0.059335
1189,humidity,0.063546
1190,temperature,0.045069
1191,pressure,0.06823
1192,humidity,0.080614
1193,temperature,0.16617
1194,pressure,0.002902
1195,humidity,0.102837
1196,temperature,0.184191
1197,pressure,0.007931
1198,humidity,0.013847
1199,temperature,0.202413
1200,pressure,0.029637
1201,humidity,0.032628
1202,temperature,0.015514
1203,pressure,0.038233
1204,humidity,0.05096
1205,temperature,0.002619
1206,pressure,0.004567
1207,humidity,0.068846
1208,temperature,0.052549
1209,pressure,0.075387
1210,humidity,0.067414
1211,temperature,0.071268
1212,pressure,0.002866
1213,humidity,0.106381
1214,temperature,0.089068
1215,pressure,0.002524
1216,humidity,0.02195
1217,temperature,0.106759
1218,pressure,0.003333
1219,humidity,0.040621
1220,temperature,0.1251
1221,pressure,0.002838
1222,humidity,0.059037
1223,temperature,0.142885
1224,pressure,0.00319
1225,humidity,0.081599
1226,temperature,0.161394
1227,pressure,0.016711
1228,humidity,0.001994
1229,temperature,0.179204
1230,pressure,0.013116
1231,humidity,0.114658
1232,temperature,0.197391
1233,pressure,0.023635
1234,humidity,0.028215
1235,temperature,0.21574
1236,pressure,0.0423
1237,humidity,0.046759
1238,temperature,0.029107
1239,pressure,0.052415
1240,humidity,0.064952
1241,temperature,0.047406
