,sensor_id,latency
549,temperature,0.196305
550,temperature,0.233085
551,temperature,0.022856
552,temperature,0.057803
553,temperature,0.063306
554,temperature,0.081276
555,temperature,0.099294
556,temperature,0.116799
557,temperature,0.022227
558,temperature,0.156407
559,temperature,0.170968
560,temperature,0.157014
561,temperature,0.206855
562,temperature,0.227809
563,temperature,0.03793
564,temperature,0.058528
565,temperature,0.073814
566,temperature,1.013307
567,temperature,0.021587
568,temperature,0.229276
569,temperature,1.006572
570,temperature,0.021056
571,temperature,0.179923
572,temperature,0.202117
573,temperature,0.215674
574,temperature,0.236637
575,temperature,0.048292
576,temperature,0.067568
577,temperature,0.084206
578,temperature,0.105136
579,temperature,0.117814
580,temperature,0.138787
581,temperature,0.154993
582,temperature,0.173841
583,temperature,0.188518
584,temperature,0.023486
585,temperature,0.224563
586,temperature,0.040495
587,temperature,0.057125
588,temperature,0.076708
589,temperature,0.09131
590,temperature,0.022351
591,temperature,0.127361
592,temperature,0.145179
593,temperature,0.163735
594,temperature,0.115265
595,temperature,0.198913
596,temperature,0.216639
597,temperature,0.029907
598,temperature,0.050323
599,temperature,0.067101
600,temperature,0.086308
601,temperature,0.101488
602,temperature,0.11903
603,temperature,0.137084
604,temperature,0.157529
605,temperature,0.194071
606,temperature,0.193438
607,temperature,0.211053
608,temperature,0.228873
609,temperature,0.044055
610,temperature,0.060737
611,temperature,0.022177
612,temperature,0.095616
613,temperature,0.113637
614,temperature,0.131512
615,temperature,0.144261
616,temperature,0.06488
617,temperature,0.022415
618,temperature,0.203015
619,temperature,0.117944
620,temperature,0.033307
621,temperature,0.050804
622,temperature,0.069076
623,temperature,0.087031
624,temperature,0.112088
625,temperature,0.122806
626,temperature,0.140945
627,temperature,0.056307
628,temperature,0.176632
629,temperature,0.194605
630,temperature,0.212516
631,temperature,0.090218
632,temperature,0.043039
633,temperature,0.061166
634,temperature,0.079081
635,temperature,0.096937
636,temperature,0.216936
637,temperature,0.071806
638,temperature,0.150233
639,temperature,0.167557
